Year,Country,EV_Sales
2018,United Kingdom,89.0
2018,United Kingdom,10.0
2019,United Kingdom,120.0
2019,United Kingdom,37000.0
2019,United Kingdom,68.0
2019,United Kingdom,38000.0
2019,United Kingdom,210.0
2019,United Kingdom,20.0
2019,United Kingdom,3500.0
2020,United Kingdom,5700.0
2020,United Kingdom,16.0
2020,United Kingdom,560.0
2020,United Kingdom,110000.0
2020,United Kingdom,57.0
2020,United Kingdom,68000.0
2020,United Kingdom,300.0
2020,United Kingdom,18.0
2021,United Kingdom,15.0
2021,United Kingdom,540.0
2021,United Kingdom,120000.0
2021,United Kingdom,12.0
2021,United Kingdom,190000.0
2021,United Kingdom,1200.0
2021,United Kingdom,140.0
2021,United Kingdom,12000.0
2022,United Kingdom,17000.0
2022,United Kingdom,65.0
2022,United Kingdom,510.0
2022,United Kingdom,410.0
2022,United Kingdom,270000.0
2022,United Kingdom,7.0
2022,United Kingdom,100000.0
2022,United Kingdom,440.0
2023,United Kingdom,1300.0
2023,United Kingdom,140000.0
2023,United Kingdom,25.0
2023,United Kingdom,310000.0
2023,United Kingdom,110.0
2023,United Kingdom,1400.0
2023,United Kingdom,43.0
2023,United Kingdom,22000.0
